n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
1.6777216e7,1.6777216e7,385.0,0.0652850866317749,0.7045580148696899,0.7698431015014648,0.005140423774719238,0.7156370282173157,0.7207774519920349
1.6777216e7,1.6777216e7,386.0,0.06788647174835205,0.7023060321807861,0.7701925039291382,0.0058785080909729,0.714925229549408,0.7208037376403809
1.6777216e7,1.6777216e7,387.0,0.06364893913269043,0.7061905264854431,0.7698394656181335,0.004785001277923584,0.716358482837677,0.7211434841156006
1.6777216e7,1.6777216e7,388.0,0.06698811054229736,0.7030404806137085,0.7700285911560059,0.005434870719909668,0.715408444404602,0.7208433151245117
1.6777216e7,1.6777216e7,389.0,0.06450867652893066,0.7052295804023743,0.7697382569313049,0.005005240440368652,0.7162086367607117,0.7212138772010803
1.6777216e7,1.6777216e7,390.0,0.06389319896697998,0.7059139609336853,0.7698071599006653,0.004978835582733154,0.7163485884666443,0.7213274240493774
1.6777216e7,1.6777216e7,391.0,0.06929534673690796,0.7005268335342407,0.7698221802711487,0.004565536975860596,0.7168340682983398,0.7213996052742004
1.6777216e7,1.6777216e7,392.0,0.06741595268249512,0.70235675573349,0.7697727084159851,0.00561213493347168,0.7157431244850159,0.7213552594184875
1.6777216e7,1.6777216e7,393.0,0.06861346960067749,0.701185941696167,0.7697994112968445,0.00554049015045166,0.7152965068817139,0.7208369970321655
1.6777216e7,1.6777216e7,394.0,0.06525760889053345,0.7044934034347534,0.7697510123252869,0.004875898361206055,0.7158718109130859,0.720747709274292
1.6777216e7,1.6777216e7,395.0,0.06759458780288696,0.7019069194793701,0.7695015072822571,0.005436718463897705,0.7156319618225098,0.7210686802864075
1.6777216e7,1.6777216e7,396.0,0.06714653968811035,0.7027329206466675,0.7698794603347778,0.004668116569519043,0.7165682315826416,0.7212363481521606
1.6777216e7,1.6777216e7,397.0,0.06623989343643188,0.7036038041114807,0.7698436975479126,0.0038208961486816406,0.7171558737754822,0.7209767699241638
1.6777216e7,1.6777216e7,398.0,0.06580162048339844,0.7040117383003235,0.7698133587837219,0.004872441291809082,0.7164602279663086,0.7213326692581177
1.6777216e7,1.6777216e7,399.0,0.06639987230300903,0.7036534547805786,0.7700533270835876,0.004552066326141357,0.7161601781845093,0.7207122445106506
1.6777216e7,1.6777216e7,400.0,0.06655341386795044,0.70322185754776,0.7697752714157104,0.004931986331939697,0.7160680890083313,0.721000075340271
